book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
2961,8953,8953,2049173,43,439286069,9780439286060.0,Rodman Philbrick,1993.0,Freak the Mighty,"Freak the Mighty (Freak The Mighty, #1)",eng,3.98,34587,35493,3302,820,2063,7351,11982,13277,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2976,91248,91248,632895,55,192751077,9780192751070.0,"Beverly Cleary, Alan Tiegreen",1975.0,Ramona the Brave,"Ramona the Brave (Ramona, #3)",eng,4.09,42479,44092,558,665,1536,9090,14624,18177,https://images.gr-assets.com/books/1408925322m/91248.jpg,https://images.gr-assets.com/books/1408925322s/91248.jpg,0
2985,4538,4538,4242,42,689862210,9780689862210.0,E.L. Konigsburg,1996.0,The View from Saturday,The View from Saturday,,3.74,36803,38226,1748,1549,3151,9697,12950,10879,https://images.gr-assets.com/books/1476944774m/4538.jpg,https://images.gr-assets.com/books/1476944774s/4538.jpg,0
2988,32979,32979,151480,44,1557091552,9781557091550.0,"Carolyn Keene, Russell H. Tandy, Sara Paretsky",1930.0,"The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)","The Secret of the Old Clock (Nancy Drew, #1)",eng,3.98,44256,48913,2169,556,2146,12581,16244,17386,https://images.gr-assets.com/books/1351534678m/32979.jpg,https://images.gr-assets.com/books/1351534678s/32979.jpg,0
2990,325421,325421,803204,263,60775971,9780060775970.0,"Hugh Lofting, Michael Hague",1920.0,The Story of Doctor Dolittle,"The Story of Doctor Dolittle (Doctor Dolittle, #1)",,3.98,36867,38819,554,534,2013,9528,12311,14433,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2992,94803,94803,1231891,54,069401298X,9780694012980.0,Arnold Lobel,1971.0,Frog and Toad Together,"Frog and Toad Together (Frog and Toad, #2)",eng,4.21,34172,34874,437,486,1346,6152,9121,17769,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3047,105551,105551,2736849,33,7158475,9780007158480.0,Dr. Seuss,1965.0,Fox in Socks,Fox in Socks,eng,4.04,40369,44084,1044,880,2670,9636,11377,19521,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3051,193093,193093,2324536,35,689878362,9780689878370.0,Marcia Brown,1947.0,Stone Soup (Stories to Go!),Stone Soup,,4.23,37313,37755,516,263,1091,6883,11092,18426,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3078,240130,240130,844184,42,920236162,9780920236160.0,"Robert Munsch, Michael Martchenko",1980.0,The Paper Bag Princess,The Paper Bag Princess,en-GB,4.32,38040,39765,1562,471,1173,5354,11071,21696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3084,3467,3467,2529035,41,375828257,9780375828260.0,Jeanne DuPrau,2004.0,The People of Sparks,"The People of Sparks (Book of Ember, #2)",eng,3.65,40859,43334,3059,707,3659,14746,15372,8850,https://images.gr-assets.com/books/1397931991m/3467.jpg,https://images.gr-assets.com/books/1397931991s/3467.jpg,0
3094,201126,201126,1974395,93,689853491,9780689853490.0,"Michael Rosen, Helen Oxenbury",1989.0,We're Going on a Bear Hunt,We're Going on a Bear Hunt,eng,4.27,32869,34254,1091,389,1194,5261,9430,17980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3100,322351,322351,816361,45,440421853,9780440421860.0,Thomas Rockwell,1973.0,How to Eat Fried Worms,How to Eat Fried Worms,eng,3.75,37888,39209,853,1070,3108,11838,11890,11303,https://images.gr-assets.com/books/1320519921m/322351.jpg,https://images.gr-assets.com/books/1320519921s/322351.jpg,0
3114,6054449,6054449,6230260,64,1416980067,9781416980060.0,Rachel Renée Russell,2009.0,Tales from a Not-So-Fabulous Life,"Tales from a Not-So-Fabulous Life (Dork Diaries, #1)",eng,4.16,31712,35781,2453,1199,1989,5522,8140,18931,https://images.gr-assets.com/books/1370064528m/6054449.jpg,https://images.gr-assets.com/books/1370064528s/6054449.jpg,0
3151,899962,899962,885147,19,395181585,9780395181580.0,"Margret Rey, H.A. Rey",1966.0,Curious George Goes to the Hospital,Curious George Goes to the Hospital,eng,4.22,32218,32397,127,491,1223,5840,7948,16895,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3164,15937108,15937108,19034797,36,803738552,9780803738550.0,Holly Goldberg Sloan,2013.0,Counting by 7s,Counting by 7s,eng,4.16,33097,36886,5500,774,1229,5301,13720,15862,https://images.gr-assets.com/books/1396225872m/15937108.jpg,https://images.gr-assets.com/books/1396225872s/15937108.jpg,0
3221,2133795,2133795,2596626,35,803733062,9780803733060.0,Ingrid Law,2008.0,Savvy,"Savvy (Savvy, #1)",en-US,3.96,37593,38549,3517,742,2129,8420,13711,13547,https://images.gr-assets.com/books/1480110534m/2133795.jpg,https://images.gr-assets.com/books/1480110534s/2133795.jpg,0
3232,189182,189182,802423,36,448421658,9780448421650.0,"Marjorie Flack, Kurt Wiese",1933.0,The Story About Ping,The Story About Ping,en-US,4.15,36193,36740,418,537,1424,6993,10851,16935,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3234,8252,8252,1366740,62,60885386,9780060885380.0,"Laura Ingalls Wilder, Garth Williams",1933.0,Farmer Boy,"Farmer Boy (Little House, #3)",,4.05,39863,45289,1525,569,1980,10002,15023,17715,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3274,206962,206962,894153,32,7158491,9780007158490.0,Dr. Seuss,1963.0,Hop on Pop,Hop On Pop,eng,3.95,37324,40069,1023,689,2570,10318,10812,15680,https://images.gr-assets.com/books/1327947739m/206962.jpg,https://images.gr-assets.com/books/1327947739s/206962.jpg,0
3279,722864,722864,709098,21,590414275,9780590414270.0,"Joanna Cole, Bruce Degen",1989.0,Inside the Human Body,"Inside the Human Body (The Magic School Bus, #3)",eng,4.26,30884,30932,287,418,1114,5147,7577,16676,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3303,556511,556511,997631,34,399229191,9780399229190.0,Eric Carle,1984.0,The Very Busy Spider,The Very Busy Spider,en-US,4.19,31537,32002,558,345,1027,6083,9146,15401,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3304,37738,37738,244031,36,9991373764,9789991373770.0,Judy Blume,1978.0,Freckle Juice,Freckle Juice,eng,3.82,34579,36363,779,672,2412,10944,11224,11111,https://images.gr-assets.com/books/1295888341m/37738.jpg,https://images.gr-assets.com/books/1295888341s/37738.jpg,0
3306,34053,34053,2475078,598,517266555,9780517266560.0,Rudyard Kipling,1902.0,Just So Stories for Little Children,Just So Stories,,4.09,35708,38592,1020,431,1511,7688,13308,15654,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3316,176327,176327,1142385,36,810959259,9780810959260.0,"Michael Buckley, Peter Ferguson",2005.0,The Fairy-Tale Detectives,"The Fairy-Tale Detectives (The Sisters Grimm, #1)",en-US,4.01,38655,40754,2869,896,2005,8726,13385,15742,https://images.gr-assets.com/books/1349272153m/176327.jpg,https://images.gr-assets.com/books/1349272153s/176327.jpg,0
3348,153540,153540,31274,33,395181569,9780395181560.0,Virginia Lee Burton,1942.0,The Little House,The Little House,eng,4.29,34002,34429,898,509,1094,5136,8915,18775,https://images.gr-assets.com/books/1363184334m/153540.jpg,https://images.gr-assets.com/books/1363184334s/153540.jpg,0
3353,457762,457762,446280,50,067166154X,9780671661540.0,William Steig,1969.0,Sylvester and the Magic Pebble,Sylvester and the Magic Pebble,eng,4.14,36260,36897,1208,776,1548,6713,10631,17229,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3376,228696,228696,3070357,17,399214577,9780399214580.0,"Jane Yolen, John Schoenherr",1987.0,Owl Moon,Owl Moon,eng,4.2,33642,33746,1732,590,1272,5541,9608,16735,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3390,205821,205821,1231594,34,1416940286,9781416940290.0,Carol Ryrie Brink,1935.0,Caddie Woodlawn,Caddie Woodlawn  (Caddie Woodlawn #1),eng,3.99,37689,39183,1171,708,1832,8859,13505,14279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3398,122967,122967,724467,232,068815932X,9780688159320.0,"Hans Christian Andersen, Jerry Pinkney",1843.0,,The Ugly Duckling,eng,4.1,25306,32798,933,728,1397,6720,9011,14942,https://images.gr-assets.com/books/1381355973m/122967.jpg,https://images.gr-assets.com/books/1381355973s/122967.jpg,0
3435,17349203,17349203,23686035,55,62224077,9780062224070.0,"Neil Gaiman, Skottie Young",2013.0,"Fortunately, the Milk","Fortunately, the Milk",eng,4.04,30500,35367,5636,1005,1493,6261,12852,13756,https://images.gr-assets.com/books/1380963103m/17349203.jpg,https://images.gr-assets.com/books/1380963103s/17349203.jpg,0
3439,89716,89716,2952174,44,142403709,9780142403710.0,Gennifer Choldenko,2004.0,Al Capone Does My Shirts,"Al Capone Does My Shirts (Al Capone at Alcatraz, #1)",eng,3.83,33400,34472,3229,625,2199,9030,13345,9273,https://images.gr-assets.com/books/1309198452m/89716.jpg,https://images.gr-assets.com/books/1309198452s/89716.jpg,0
3460,164531,164531,2880113,407,486410226,9780486410230.0,E. Nesbit,1906.0,The Railway Children,The Railway Children,eng,3.99,35196,39237,973,670,1777,8936,13704,14150,https://images.gr-assets.com/books/1328865877m/164531.jpg,https://images.gr-assets.com/books/1328865877s/164531.jpg,0
3471,1238684,1238684,1384641,22,439846803,9780439846810.0,Kazu Kibuishi,2008.0,The Stonekeeper,"The Stonekeeper (Amulet, #1)",eng,4.15,32830,35082,3233,493,1344,6340,11302,15603,https://images.gr-assets.com/books/1327866356m/1238684.jpg,https://images.gr-assets.com/books/1327866356s/1238684.jpg,0
3502,16052012,16052012,26323812,37,076366040X,9780763660410.0,"Kate DiCamillo, K.G. Campbell",2013.0,Flora and Ulysses: The Illuminated Adventures,Flora and Ulysses: The Illuminated Adventures,eng,3.87,27839,29283,4460,1243,2034,6236,9589,10181,https://images.gr-assets.com/books/1424980670m/16052012.jpg,https://images.gr-assets.com/books/1424980670s/16052012.jpg,0
3565,17461,17461,847402,61,1416927832,9781416927840.0,"Marguerite Henry, Wesley Dennis",1947.0,Misty of Chincoteague,"Misty of Chincoteague (Misty, #1)",eng,4.04,35181,36515,860,546,1578,7953,12349,14089,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3575,1728744,1728744,1726198,1,1579731813,9781579731820.0,"A.L. Singer, Walt Disney Company",1974.0,Sleeping Beauty,"Sleeping Beauty (Disney Princess, 5)",eng,4.32,27469,27468,69,360,986,4330,5656,16136,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3596,401679,401679,731703,18,670059838,9780670059840.0,Anna Dewdney,2005.0,"Llama, Llama Red Pajama",Llama Llama Red Pajama,,4.27,31129,31456,1007,431,1097,4673,8486,16769,https://images.gr-assets.com/books/1309211387m/401679.jpg,https://images.gr-assets.com/books/1309211387s/401679.jpg,0
3639,511614,511614,1703703,89,760704066,9780760704070.0,"Dodie Smith, Michael Dooling",1956.0,The Hundred and One Dalmatians,"The 101 Dalmatians (The Hundred and One Dalmatians, #1)",eng,4.11,27717,29311,634,326,1327,6086,8652,12920,https://images.gr-assets.com/books/1387310637m/511614.jpg,https://images.gr-assets.com/books/1387310637s/511614.jpg,0
3657,17162,17162,1122617,66,375829873,9780375829870.0,Robert Cormier,1974.0,The Chocolate War,"The Chocolate War (Chocolate War, #1)",eng,3.48,31633,33735,2583,1877,4015,10535,10799,6509,https://images.gr-assets.com/books/1333120554m/17162.jpg,https://images.gr-assets.com/books/1333120554s/17162.jpg,0
3658,14118,14118,16201,7,736421971,9780736421970.0,"Teddy Slater, Ron Dias, Ric González",1991.0,Beauty and the Beast (Little Golden Book),Beauty and the Beast (Disney),,4.4,26454,26524,110,312,756,3486,5370,16600,https://images.gr-assets.com/books/1395619448m/14118.jpg,https://images.gr-assets.com/books/1395619448s/14118.jpg,0
3698,1001896,1001896,818039,56,590225170,9780590225180.0,Blanche Fisher Wright,1916.0,The Real Mother Goose,The Real Mother Goose,,4.33,31643,32047,255,275,829,4913,8055,17975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3718,3002300,3002300,3032794,26,1416905855,9781416905850.0,Laurie Halse Anderson,2008.0,Chains,"Chains (Seeds of America, #1)",eng,4.09,32493,33961,4202,584,1291,5870,13084,13132,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3739,151370,151370,1575861,41,312368577,9780312368580.0,Madeleine L'Engle,1986.0,Many Waters,"Many Waters (A Wrinkle in Time Quintet, #4)",en-US,4.01,33049,35400,1100,450,1712,7615,12828,12795,https://images.gr-assets.com/books/1330360643m/151370.jpg,https://images.gr-assets.com/books/1330360643s/151370.jpg,0
3743,336161,336161,502982,43,64434508,9780064434510.0,Eric Carle,1977.0,The Grouchy Ladybug,The Grouchy Ladybug,,4.09,26716,27238,775,484,1371,5582,7594,12207,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3769,9475,9475,361223,51,439474299,9780439474290.0,Jenny Nimmo,2002.0,Midnight for Charlie Bone,"Midnight for Charlie Bone (The Children of the Red King, #1)",en-US,3.79,32917,34055,1614,922,2582,9164,11326,10061,https://images.gr-assets.com/books/1328868798m/9475.jpg,https://images.gr-assets.com/books/1328868798s/9475.jpg,0
3774,239810,239810,1632383,43,64402754,9780064402750.0,Barbara Robinson,1972.0,The Best Christmas Pageant Ever,The Best Christmas Pageant Ever (The Herdmans #1),en-US,4.18,32516,34896,2076,597,1332,5718,10680,16569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3790,15595,15595,168119,33,006440630X,9780064406310.0,Karen Cushman,1995.0,The Midwife's Apprentice,The Midwife's Apprentice,eng,3.71,33217,34145,1439,756,2537,10586,12275,7991,https://images.gr-assets.com/books/1305983479m/15595.jpg,https://images.gr-assets.com/books/1305983479s/15595.jpg,0
3826,11312,11312,742,70,068987121X,9780689871210.0,Susan Cooper,1965.0,"Over Sea, Under Stone","Over Sea, Under Stone (The Dark Is Rising, #1)",,3.85,34020,37339,1732,740,2184,9763,13869,10783,https://images.gr-assets.com/books/1443993959m/11312.jpg,https://images.gr-assets.com/books/1443993959s/11312.jpg,0
3830,53498,53498,984829,30,64409597,9780064409600.0,Sharon Creech,2001.0,Love That Dog,"Love That Dog (Jack, #1)",en-US,4.01,30254,30977,3482,750,1929,6240,9465,12593,https://images.gr-assets.com/books/1415581593m/53498.jpg,https://images.gr-assets.com/books/1415581593s/53498.jpg,0
3836,74998,74998,1359249,39,074974801X,9780749748010.0,Enid Blyton,1943.0,The Magic Faraway Tree,"The Magic Faraway Tree (The Faraway Tree, #2)",eng,4.29,26364,27511,520,423,892,3848,7438,14910,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3871,80670,80670,2908333,52,142408794,9780142408800.0,Judy Blume,1972.0,Otherwise Known as Sheila the Great,Otherwise Known as Sheila the Great (Fudge #2),,3.94,31847,33148,602,369,1552,8886,11265,11076,https://images.gr-assets.com/books/1416181295m/80670.jpg,https://images.gr-assets.com/books/1416181295s/80670.jpg,0
3886,18553,18553,2351167,41,044022912X,9780440229120.0,Theodore Taylor,1969.0,The Cay,"The Cay (The Cay, #1)",en-US,3.74,25832,27304,2041,855,2358,7433,9173,7485,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3922,122125,122125,1268257,25,590316818,9780590316810.0,"Jane Yolen, Mark Teague",2000.0,How Do Dinosaurs Say Goodnight?,How Do Dinosaurs Say Good Night?,eng,4.13,27968,28188,584,360,1260,5582,8101,12885,https://images.gr-assets.com/books/1278431558m/122125.jpg,https://images.gr-assets.com/books/1278431558s/122125.jpg,0
3947,2159225,2159225,2927650,38,316057800,9780316057810.0,"Trenton Lee Stewart, Diana Sudyka",2008.0,The Mysterious Benedict Society and the Perilous Journey,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",en-US,4.19,31395,33844,2145,237,879,5610,12486,14632,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3991,237320,237320,894503,27,64410471,9780064410470.0,Sarah Weeks,2004.0,So B. It,So B. It,eng,4.1,26658,27496,2467,324,1126,5244,9595,11207,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4014,3562,3562,1223124,137,055323370X,9780553233700.0,L.M. Montgomery,1923.0,Emily of New Moon,"Emily of New Moon (Emily, #1)",eng,4.09,33317,34636,1152,449,1371,6963,11736,14117,https://images.gr-assets.com/books/1327883976m/3562.jpg,https://images.gr-assets.com/books/1327883976s/3562.jpg,0
4042,91249,91249,2494398,52,038072801X,9780380728020.0,Beverly Cleary,1984.0,Ramona Forever,"Ramona Forever (Ramona, #7)",,4.05,26685,28091,371,366,976,6410,9563,10776,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
